module,contributor,author,commentor,integrator,churn,entropy,size,p1,p2,p3,p4,p5,p6,p7,p8,top_iso,top_rso,top_tco,status
0,5,1,5,1,4,,615,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,1.00000000000000000000,0.40000000000000000000,1.00000000000000000000,TRUE
1,11,3,10,3,48,,1050,0.181818,0.090909,0.000000,0.000000,0.000000,0.000000,0.545455,0.181818,0.50000000000000000000,0.30594135802469135802,0.50000000000000000000,TRUE
2,30,12,30,10,1490,0.611097,209,0.066667,0.033333,0.000000,0.233333,0.000000,0.133333,0.033333,0.500000,0.30000000000000000000,0.26869334369334369334,0.17114093959731543624,TRUE
4,37,13,37,11,3592,0.813660,638,0.027027,0.027027,0.054054,0.000000,0.054054,0.135135,0.027027,0.675676,0.57580000000000000000,0.32481259002311633891,0.24693763919821826281,TRUE
5,61,26,59,27,11972,0.031613,41,0.016393,0.000000,0.032787,0.000000,0.000000,0.016393,0.016393,0.918033,0.69140000000000000000,0.40421752026342012832,0.66889408620113598396,TRUE
6,57,27,54,26,9391,0.077841,97,0.017544,0.000000,0.035088,0.000000,0.000000,0.017544,0.017544,0.912281,0.69120000000000000000,0.40899384201846536856,0.64923863273346821425,TRUE
7,62,28,60,27,5959,0.175465,29,0.016129,0.000000,0.032258,0.000000,0.000000,0.016129,0.016129,0.919355,0.69310000000000000000,0.40242708772270802712,0.60479946299714717234,TRUE
9,16,4,16,3,28840,0.677370,1945,0.000000,0.062500,0.062500,0.062500,0.062500,0.000000,0.187500,0.562500,0.80000000000000000000,0.29423076923076923077,0.49635922330097087379,TRUE
10,49,23,47,23,5898,0.086705,31,0.020408,0.000000,0.040816,0.000000,0.000000,0.020408,0.020408,0.897959,0.72230000000000000000,0.44928020576775079709,0.70566293658867412682,TRUE
11,8,3,8,3,2184,0.843274,0,0.125000,0.000000,0.250000,0.000000,0.125000,0.000000,0.125000,0.375000,0.40000000000000000000,0.36111111111111111111,0.49496336996336996337,TRUE
12,48,23,45,22,7679,0.036703,34,0.020833,0.000000,0.041667,0.000000,0.000000,0.020833,0.020833,0.895833,0.72930000000000000000,0.45971722376428439108,0.72613621565307982810,TRUE
13,59,28,57,26,12871,0.588059,105,0.016949,0.000000,0.033898,0.000000,0.000000,0.050847,0.016949,0.881356,0.72290000000000000000,0.44338445928188492888,0.37798150881827363841,TRUE
14,56,30,56,22,16829,0.663368,2323,0.000000,0.035714,0.053571,0.000000,0.017857,0.035714,0.017857,0.839286,0.45050000000000000000,0.25355891344225702359,0.39734981282310297700,TRUE
15,55,26,53,26,6093,0.096139,31,0.018182,0.000000,0.036364,0.000000,0.000000,0.018182,0.018182,0.909091,0.69500000000000000000,0.41730632614113199189,0.65747579189233546693,TRUE
16,67,34,65,31,11708,0.384471,117,0.029851,0.000000,0.014925,0.000000,0.000000,0.029851,0.014925,0.910448,0.68420000000000000000,0.39777237789627390747,0.51503245644004099761,TRUE
22,32,12,30,13,3153,0.783641,463,0.031250,0.062500,0.062500,0.031250,0.031250,0.062500,0.062500,0.656250,0.34290000000000000000,0.22382589207495297902,0.20329844592451633365,TRUE
23,17,3,17,3,743,,0,0.000000,0.058824,0.117647,0.000000,0.000000,0.058824,0.235294,0.529412,0.50000000000000000000,0.22135416666666666667,0.48586810228802153432,FALSE
24,17,3,17,3,1057,0.472062,0,0.000000,0.058824,0.117647,0.000000,0.000000,0.058824,0.235294,0.529412,0.50000000000000000000,0.22135416666666666667,0.47587511825922421949,FALSE
25,21,5,21,4,16286,0.798861,0,0.047619,0.047619,0.047619,0.047619,0.000000,0.047619,0.142857,0.619048,0.50000000000000000000,0.35687090687090687091,0.44277293380817880388,TRUE
26,17,3,17,3,1053,0.430143,0,0.058824,0.058824,0.058824,0.000000,0.000000,0.058824,0.235294,0.529412,0.50000000000000000000,0.22135416666666666667,0.44254510921177587844,TRUE
27,49,18,48,15,2539,0.195013,30,0.020408,0.000000,0.040816,0.020408,0.000000,0.040816,0.020408,0.857143,0.69640000000000000000,0.35991235824569157902,0.54588420638046474990,TRUE
28,18,6,18,4,969,0.481360,1751,0.111111,0.000000,0.055556,0.055556,0.055556,0.055556,0.111111,0.555556,0.66670000000000000000,0.33130346733287909758,0.53250773993808049536,TRUE
29,62,27,60,27,10136,0.020573,41,0.016129,0.000000,0.032258,0.000000,0.000000,0.016129,0.016129,0.919355,0.72870000000000000000,0.42626433366898522932,0.69198895027624309392,TRUE
30,9,3,9,2,457,0.504821,0,0.111111,0.111111,0.000000,0.000000,0.000000,0.111111,0.222222,0.444444,0.60000000000000000000,0.61486403346868463148,0.60612691466083150985,TRUE
31,4,1,4,1,1522,0.667741,0,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.500000,0.250000,1.00000000000000000000,0.86046511627906976744,1.00000000000000000000,TRUE
34,4,1,4,1,9,0.696074,0,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.500000,0.250000,1.00000000000000000000,0.86046511627906976744,1.00000000000000000000,TRUE
37,44,18,43,17,3291,0.291870,29,0.022727,0.000000,0.068182,0.022727,0.000000,0.068182,0.000000,0.818182,0.70770000000000000000,0.38523441100691277871,0.51321786690975387420,TRUE
38,75,37,74,38,36576,0.496933,0,0.013333,0.013333,0.026667,0.000000,0.000000,0.053333,0.013333,0.880000,0.28570000000000000000,0.17368076710881233184,0.27837926509186351706,TRUE
46,10,2,9,3,19,0.599038,15,0.100000,0.000000,0.200000,0.000000,0.000000,0.100000,0.200000,0.400000,0.66670000000000000000,0.40575980392156862745,0.89473684210526315789,TRUE
47,9,4,8,4,31,,19,0.333333,0.000000,0.111111,0.000000,0.000000,0.111111,0.333333,0.111111,0.42860000000000000000,0.24493284493284493284,0.51612903225806451613,TRUE
48,6,3,6,2,12,,12,0.333333,0.000000,0.000000,0.000000,0.166667,0.000000,0.333333,0.166667,0.50000000000000000000,0.52708333333333333333,0.50000000000000000000,TRUE
49,106,64,100,48,33671,0.750738,33,0.000000,0.000000,0.028302,0.000000,0.000000,0.056604,0.009434,0.905660,0.58090000000000000000,0.27436345044040361444,0.28713135932998722937,TRUE
50,19,6,18,7,6170,0.163276,0,0.105263,0.105263,0.157895,0.000000,0.052632,0.052632,0.052632,0.473684,0.30000000000000000000,0.20721997300944669366,0.28038897893030794165,FALSE
51,28,10,28,8,6989,0.670773,302,0.071429,0.000000,0.071429,0.000000,0.035714,0.035714,0.035714,0.750000,0.58970000000000000000,0.30531143251731487026,0.51395049363285162398,TRUE
55,66,30,64,27,12811,0.529521,299,0.015152,0.000000,0.030303,0.000000,0.015152,0.015152,0.030303,0.893939,0.69080000000000000000,0.40192233051448446818,0.44820857075950355164,TRUE
56,22,6,21,7,867,0.677673,0,0.136364,0.045455,0.090909,0.045455,0.000000,0.000000,0.090909,0.590909,0.22220000000000000000,0.19376143060353586669,0.41061130334486735871,TRUE
57,56,31,53,29,10804,0.491925,32,0.035714,0.000000,0.017857,0.000000,0.000000,0.053571,0.017857,0.875000,0.69660000000000000000,0.41257079270452194498,0.44557571269900037023,TRUE
59,36,18,34,16,1867,0.792253,173,0.055556,0.000000,0.027778,0.027778,0.055556,0.027778,0.055556,0.750000,0.43140000000000000000,0.26948764378996937136,0.41028387787895018747,TRUE
61,60,29,58,29,27282,0.031439,68,0.016667,0.000000,0.033333,0.000000,0.000000,0.016667,0.016667,0.916667,0.68840000000000000000,0.40535303729645648475,0.68371087163697676123,TRUE
62,21,12,21,11,1624,0.248238,0,0.095238,0.000000,0.047619,0.000000,0.047619,0.047619,0.047619,0.714286,0.63410000000000000000,0.36084821890189843439,0.49753694581280788177,TRUE
64,22,12,22,11,1118,0.173599,0,0.090909,0.000000,0.045455,0.000000,0.045455,0.045455,0.045455,0.727273,0.62960000000000000000,0.35736942437444589525,0.51520572450805008945,TRUE
65,15,6,15,7,4462,0.908892,0,0.000000,0.133333,0.333333,0.000000,0.000000,0.000000,0.200000,0.333333,0.27270000000000000000,0.17000000000000000000,0.70887494397131331242,TRUE
66,6,3,5,2,101,,1617,0.000000,0.000000,0.333333,0.000000,0.166667,0.166667,0.166667,0.166667,0.66670000000000000000,0.50000000000000000000,0.79207920792079207921,TRUE
67,77,40,75,35,10147,0.391771,33,0.012987,0.000000,0.025974,0.000000,0.000000,0.038961,0.000000,0.922078,0.63460000000000000000,0.34803658943809395959,0.55366118064452547551,TRUE
68,37,20,34,20,4593,0.089880,32,0.027027,0.000000,0.054054,0.000000,0.000000,0.027027,0.027027,0.864865,0.74160000000000000000,0.48893759680773945407,0.72327454822556063575,TRUE
70,33,11,31,15,284,0.652192,92,0.030303,0.030303,0.090909,0.090909,0.000000,0.030303,0.030303,0.696970,0.28570000000000000000,0.25904567568654255961,0.54929577464788732394,FALSE
72,22,3,21,7,43,,33,0.090909,0.000000,0.136364,0.090909,0.045455,0.000000,0.045455,0.590909,0.27270000000000000000,0.19374667729930887826,0.37209302325581395349,FALSE
73,26,5,25,8,48,0.413817,29,0.076923,0.000000,0.076923,0.153846,0.038462,0.000000,0.038462,0.615385,0.25000000000000000000,0.15852000869943453676,0.33333333333333333333,FALSE
74,23,3,22,7,70,0.940286,7,0.086957,0.000000,0.086957,0.130435,0.043478,0.000000,0.043478,0.608696,0.27270000000000000000,0.24103867623604465710,0.57142857142857142857,FALSE
75,26,5,25,8,89,0.999180,45,0.076923,0.000000,0.076923,0.153846,0.038462,0.076923,0.038462,0.538462,0.25000000000000000000,0.15852000869943453676,0.25842696629213483146,FALSE
76,29,6,28,9,73,0.960519,43,0.103448,0.034483,0.000000,0.172414,0.034483,0.000000,0.034483,0.620690,0.23080000000000000000,0.14724799247060568970,0.21917808219178082192,FALSE
77,18,6,17,7,41,,7,0.166667,0.000000,0.111111,0.111111,0.055556,0.000000,0.055556,0.500000,0.36360000000000000000,0.17064959696538643907,0.39024390243902439024,FALSE
78,15,4,15,5,101,0.984030,7,0.133333,0.066667,0.133333,0.000000,0.066667,0.000000,0.066667,0.533333,0.33330000000000000000,0.22366120721383879279,0.42574257425742574257,FALSE
79,12,4,12,3,247,0.262709,0,0.250000,0.000000,0.000000,0.000000,0.083333,0.000000,0.333333,0.333333,0.50000000000000000000,0.23966165413533834586,0.26720647773279352227,TRUE
80,15,4,15,4,56,0.749595,58,0.133333,0.000000,0.133333,0.000000,0.133333,0.000000,0.066667,0.533333,0.37500000000000000000,0.21796501196172248804,0.28571428571428571429,FALSE
81,16,5,16,6,41,0.964957,34,0.187500,0.062500,0.125000,0.000000,0.062500,0.000000,0.125000,0.437500,0.28570000000000000000,0.16859716859716859717,0.34146341463414634146,FALSE
82,11,3,11,4,25,,33,0.181818,0.000000,0.090909,0.090909,0.090909,0.000000,0.181818,0.363636,0.33330000000000000000,0.23603603603603603604,0.56000000000000000000,FALSE
83,16,5,16,6,77,0.909393,87,0.187500,0.062500,0.125000,0.000000,0.062500,0.000000,0.125000,0.437500,0.28570000000000000000,0.16859716859716859717,0.33766233766233766234,TRUE
84,14,3,14,4,47,,7,0.142857,0.000000,0.071429,0.071429,0.071429,0.000000,0.071429,0.571429,0.33330000000000000000,0.27252252252252252252,0.34042553191489361702,FALSE
85,15,4,15,5,37,,7,0.200000,0.000000,0.133333,0.000000,0.066667,0.000000,0.066667,0.533333,0.37500000000000000000,0.21796501196172248804,0.37837837837837837838,FALSE
86,15,4,15,5,29,,7,0.133333,0.066667,0.133333,0.000000,0.066667,0.000000,0.066667,0.533333,0.28570000000000000000,0.23798492369920941350,0.55172413793103448276,FALSE
87,22,7,21,8,115,0.786256,34,0.090909,0.136364,0.090909,0.045455,0.045455,0.000000,0.090909,0.500000,0.27270000000000000000,0.22664804227304227304,0.43478260869565217391,FALSE
88,12,3,12,4,36,,8,0.166667,0.000000,0.083333,0.083333,0.083333,0.000000,0.083333,0.500000,0.33330000000000000000,0.29062001594896331738,0.44444444444444444444,FALSE
89,12,3,12,4,36,,8,0.166667,0.000000,0.083333,0.083333,0.083333,0.000000,0.083333,0.500000,0.33330000000000000000,0.29062001594896331738,0.44444444444444444444,FALSE
90,12,3,12,4,36,,8,0.166667,0.000000,0.083333,0.083333,0.083333,0.000000,0.083333,0.500000,0.33330000000000000000,0.29062001594896331738,0.44444444444444444444,FALSE
91,12,3,12,4,36,,8,0.166667,0.000000,0.083333,0.083333,0.083333,0.000000,0.083333,0.500000,0.33330000000000000000,0.29062001594896331738,0.44444444444444444444,FALSE
92,12,3,12,4,36,,8,0.166667,0.000000,0.083333,0.083333,0.083333,0.000000,0.083333,0.500000,0.33330000000000000000,0.29062001594896331738,0.44444444444444444444,FALSE
93,12,3,12,4,36,,8,0.166667,0.000000,0.083333,0.083333,0.083333,0.000000,0.083333,0.500000,0.33330000000000000000,0.29062001594896331738,0.44444444444444444444,FALSE
95,15,5,15,6,75,0.889288,67,0.133333,0.066667,0.200000,0.000000,0.066667,0.000000,0.133333,0.400000,0.16670000000000000000,0.19669669669669669670,0.34666666666666666667,FALSE
96,19,6,19,6,44,,7,0.157895,0.000000,0.052632,0.105263,0.052632,0.000000,0.105263,0.526316,0.22220000000000000000,0.19374667729930887826,0.31818181818181818182,FALSE
98,23,7,23,9,200,0.646138,77,0.086957,0.130435,0.043478,0.130435,0.043478,0.000000,0.086957,0.478261,0.25000000000000000000,0.15274365274365274365,0.21500000000000000000,TRUE
99,13,3,13,4,44,0.730926,7,0.153846,0.000000,0.076923,0.076923,0.076923,0.000000,0.153846,0.461538,0.50000000000000000000,0.24895334928229665072,0.54545454545454545455,FALSE
100,11,3,11,3,26,,7,0.181818,0.000000,0.090909,0.000000,0.090909,0.000000,0.090909,0.545455,0.50000000000000000000,0.37343002392344497608,0.50000000000000000000,FALSE
101,11,3,11,4,26,,67,0.181818,0.000000,0.090909,0.090909,0.090909,0.000000,0.090909,0.454545,0.40000000000000000000,0.37343002392344497608,0.50000000000000000000,TRUE
102,6,2,6,2,14,,7,0.166667,0.000000,0.166667,0.000000,0.166667,0.000000,0.166667,0.333333,0.50000000000000000000,0.34375000000000000000,0.50000000000000000000,FALSE
103,18,6,18,6,90,0.802353,91,0.111111,0.055556,0.111111,0.055556,0.055556,0.000000,0.166667,0.444444,0.28570000000000000000,0.21338858509911141490,0.37777777777777777778,FALSE
104,12,3,12,3,23,,7,0.166667,0.083333,0.000000,0.000000,0.000000,0.000000,0.250000,0.500000,0.40000000000000000000,0.29874401913875598086,0.56521739130434782609,FALSE
105,18,4,18,4,23,,7,0.166667,0.055556,0.000000,0.000000,0.000000,0.000000,0.166667,0.611111,0.40000000000000000000,0.29874401913875598086,0.56521739130434782609,FALSE
106,13,4,13,4,15,,7,0.230769,0.000000,0.076923,0.000000,0.076923,0.000000,0.230769,0.384615,0.40000000000000000000,0.19812030075187969925,0.46666666666666666667,FALSE
107,18,4,18,4,23,,7,0.166667,0.055556,0.000000,0.000000,0.000000,0.000000,0.166667,0.611111,0.40000000000000000000,0.29874401913875598086,0.56521739130434782609,FALSE
108,10,2,10,2,43,0.996486,7,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.500000,0.60000000000000000000,0.43593002392344497608,0.58139534883720930233,FALSE
112,10,3,9,3,85,0.766560,7,0.200000,0.100000,0.000000,0.000000,0.000000,0.000000,0.300000,0.400000,0.50000000000000000000,0.28125000000000000000,0.61176470588235294118,FALSE
113,10,3,10,3,23,,7,0.200000,0.000000,0.000000,0.100000,0.100000,0.000000,0.100000,0.500000,0.60000000000000000000,0.37343002392344497608,0.65217391304347826087,FALSE
114,4,1,4,1,7,,7,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.750000,0.000000,1.00000000000000000000,0.68750000000000000000,1.00000000000000000000,FALSE
115,8,3,8,3,11,,7,0.250000,0.000000,0.125000,0.000000,0.125000,0.000000,0.250000,0.250000,0.33330000000000000000,0.22916666666666666667,0.63636363636363636364,FALSE
116,18,7,17,7,163,0.255635,63,0.222222,0.111111,0.055556,0.000000,0.000000,0.000000,0.166667,0.444444,0.25000000000000000000,0.17811642200739945101,0.26380368098159509202,FALSE
117,10,3,10,3,86,0.761862,7,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.500000,0.50000000000000000000,0.37343002392344497608,0.77906976744186046512,FALSE
118,16,5,16,5,135,0.294212,87,0.125000,0.062500,0.125000,0.000000,0.125000,0.000000,0.062500,0.500000,0.33330000000000000000,0.25909090909090909091,0.25185185185185185185,FALSE
119,10,3,10,3,91,0.739166,7,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.500000,0.50000000000000000000,0.37343002392344497608,0.79120879120879120879,FALSE
120,10,3,10,3,41,0.989245,7,0.200000,0.000000,0.000000,0.100000,0.100000,0.000000,0.100000,0.500000,0.60000000000000000000,0.37343002392344497608,0.58536585365853658537,FALSE
121,12,4,11,4,155,0.605789,7,0.250000,0.083333,0.000000,0.000000,0.000000,0.000000,0.166667,0.500000,0.40000000000000000000,0.37343002392344497608,0.42580645161290322581,FALSE
122,7,2,7,2,9,,7,0.142857,0.000000,0.142857,0.000000,0.142857,0.000000,0.285714,0.285714,0.50000000000000000000,0.34375000000000000000,0.77777777777777777778,FALSE
123,16,5,16,5,183,0.234217,62,0.125000,0.062500,0.125000,0.000000,0.062500,0.000000,0.125000,0.500000,0.33330000000000000000,0.16666666666666666667,0.52459016393442622951,FALSE
124,14,3,14,3,146,0.277603,7,0.071429,0.000000,0.071429,0.071429,0.000000,0.000000,0.142857,0.642857,0.71430000000000000000,0.35131266582879486105,0.93150684931506849315,FALSE
125,18,5,18,6,85,0.806583,76,0.166667,0.055556,0.111111,0.000000,0.000000,0.000000,0.111111,0.555556,0.28570000000000000000,0.25282931827454471273,0.37647058823529411765,FALSE
126,9,2,9,2,19,,7,0.222222,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.666667,0.66670000000000000000,0.49790669856459330144,0.68421052631578947368,FALSE
127,15,4,15,4,1165,0.462044,0,0.066667,0.000000,0.200000,0.000000,0.000000,0.000000,0.266667,0.466667,0.40000000000000000000,0.29874401913875598086,0.95965665236051502146,FALSE
128,18,6,18,6,89,0.788249,67,0.166667,0.111111,0.055556,0.000000,0.000000,0.000000,0.166667,0.500000,0.28570000000000000000,0.21671084423532403949,0.31460674157303370787,FALSE
130,9,2,9,3,21,,7,0.222222,0.000000,0.000000,0.111111,0.000000,0.000000,0.111111,0.555556,0.50000000000000000000,0.49790669856459330144,0.61904761904761904762,FALSE
131,10,4,10,4,115,0.330887,7,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.300000,0.40000000000000000000,0.21825187969924812030,0.48695652173913043478,FALSE
132,7,2,6,2,54,,0,0.142857,0.142857,0.000000,0.000000,0.000000,0.000000,0.571429,0.142857,0.50000000000000000000,0.33333333333333333333,0.50000000000000000000,TRUE
133,4,1,4,1,7,,7,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.750000,0.000000,1.00000000000000000000,0.68750000000000000000,1.00000000000000000000,FALSE
134,15,4,15,4,35,0.994694,34,0.200000,0.066667,0.000000,0.000000,0.000000,0.000000,0.200000,0.533333,0.40000000000000000000,0.29874401913875598086,0.37142857142857142857,FALSE
135,11,1,11,1,27,,0,0.000000,0.000000,0.090909,0.000000,0.090909,0.000000,0.454545,0.363636,1.00000000000000000000,0.25925925925925925926,1.00000000000000000000,FALSE
136,9,2,9,2,19,,7,0.222222,0.000000,0.000000,0.000000,0.000000,0.000000,0.111111,0.666667,0.66670000000000000000,0.49790669856459330144,0.68421052631578947368,FALSE
137,6,1,6,1,13,,7,0.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.166667,0.666667,1.00000000000000000000,0.70738636363636363636,1.00000000000000000000,FALSE
138,15,4,15,3,33,0.983376,7,0.133333,0.066667,0.000000,0.000000,0.066667,0.000000,0.133333,0.600000,0.50000000000000000000,0.23579545454545454545,0.45454545454545454545,FALSE
139,4,1,4,1,6,0.000000,0,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.500000,0.250000,1.00000000000000000000,0.86046511627906976744,1.00000000000000000000,FALSE
140,15,3,15,3,56,0.000000,0,0.133333,0.000000,0.066667,0.000000,0.066667,0.000000,0.333333,0.400000,0.33330000000000000000,0.29513888888888888889,0.42857142857142857143,FALSE
141,7,3,7,3,47,0.704577,112,0.285714,0.000000,0.142857,0.000000,0.000000,0.000000,0.142857,0.428571,0.50000000000000000000,0.50000000000000000000,0.80851063829787234043,FALSE
142,10,3,10,3,11,,7,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.400000,0.33330000000000000000,0.25583333333333333333,0.63636363636363636364,FALSE
143,7,2,7,2,9,,7,0.285714,0.000000,0.000000,0.000000,0.000000,0.000000,0.428571,0.285714,0.50000000000000000000,0.37500000000000000000,0.77777777777777777778,FALSE
144,18,4,18,4,207,0.442408,182,0.055556,0.055556,0.111111,0.000000,0.055556,0.055556,0.111111,0.555556,0.50000000000000000000,0.27746212121212121212,0.33333333333333333333,FALSE
145,14,5,12,5,99,0.503258,7,0.142857,0.000000,0.142857,0.071429,0.000000,0.071429,0.214286,0.357143,0.20000000000000000000,0.29326923076923076923,0.44444444444444444444,FALSE
146,11,3,11,3,11,0.684038,7,0.272727,0.000000,0.000000,0.000000,0.000000,0.000000,0.272727,0.454545,0.60000000000000000000,0.22916666666666666667,0.63636363636363636364,FALSE
147,5,2,4,1,198,0.487918,0,0.200000,0.000000,0.000000,0.000000,0.000000,0.200000,0.400000,0.200000,1.00000000000000000000,0.45454545454545454545,0.66666666666666666667,FALSE
148,18,6,18,6,41,0.978870,94,0.166667,0.000000,0.111111,0.055556,0.000000,0.000000,0.111111,0.555556,0.37500000000000000000,0.15156250000000000000,0.58536585365853658537,FALSE
149,6,1,6,1,66,0.487918,0,0.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.833333,0.000000,1.00000000000000000000,0.38709677419354838710,1.00000000000000000000,FALSE
150,8,1,8,1,15,,7,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.375000,0.500000,1.00000000000000000000,0.63825757575757575758,1.00000000000000000000,FALSE
151,5,2,5,2,138,0.426229,0,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.200000,0.50000000000000000000,0.29166666666666666667,0.50000000000000000000,FALSE
152,8,2,8,2,9,,7,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.375000,0.375000,0.50000000000000000000,0.34375000000000000000,0.77777777777777777778,FALSE
153,8,2,8,2,9,,7,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.375000,0.375000,0.50000000000000000000,0.34375000000000000000,0.77777777777777777778,FALSE
154,6,1,6,1,13,,7,0.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.166667,0.666667,1.00000000000000000000,0.70738636363636363636,1.00000000000000000000,FALSE
155,13,3,13,3,41,0.901170,69,0.153846,0.076923,0.000000,0.000000,0.000000,0.000000,0.230769,0.538462,0.50000000000000000000,0.35369318181818181818,0.34146341463414634146,FALSE
156,11,3,11,4,17,,28,0.272727,0.000000,0.000000,0.090909,0.000000,0.000000,0.181818,0.454545,0.40000000000000000000,0.35369318181818181818,0.76470588235294117647,FALSE
157,6,1,6,1,13,,7,0.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.166667,0.666667,1.00000000000000000000,0.70738636363636363636,1.00000000000000000000,FALSE
159,13,4,13,4,79,0.645101,119,0.153846,0.000000,0.153846,0.000000,0.000000,0.000000,0.153846,0.538462,0.33330000000000000000,0.23579545454545454545,0.78481012658227848101,FALSE
162,6,1,6,1,13,,7,0.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.166667,0.666667,1.00000000000000000000,0.70738636363636363636,1.00000000000000000000,FALSE
163,6,1,6,1,13,,7,0.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.166667,0.666667,1.00000000000000000000,0.70738636363636363636,1.00000000000000000000,FALSE
164,7,2,7,2,9,,7,0.285714,0.000000,0.000000,0.000000,0.000000,0.000000,0.428571,0.285714,0.50000000000000000000,0.34375000000000000000,0.77777777777777777778,FALSE
165,10,2,10,2,16,0.543564,32,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.600000,0.66670000000000000000,0.47159090909090909091,0.87500000000000000000,FALSE
166,7,2,7,2,9,,7,0.285714,0.000000,0.000000,0.000000,0.000000,0.000000,0.428571,0.285714,0.50000000000000000000,0.34375000000000000000,0.77777777777777777778,FALSE
167,11,2,11,3,17,,7,0.181818,0.000000,0.090909,0.000000,0.000000,0.000000,0.272727,0.454545,0.50000000000000000000,0.35369318181818181818,0.76470588235294117647,TRUE
168,7,2,7,2,9,,7,0.285714,0.000000,0.000000,0.000000,0.000000,0.000000,0.428571,0.285714,0.50000000000000000000,0.34375000000000000000,0.77777777777777777778,TRUE
169,9,2,9,2,15,,7,0.222222,0.000000,0.000000,0.000000,0.000000,0.000000,0.333333,0.444444,0.66670000000000000000,0.55492424242424242424,0.86666666666666666667,FALSE
170,9,3,9,3,87,0.663197,7,0.222222,0.111111,0.000000,0.000000,0.000000,0.000000,0.222222,0.444444,0.60000000000000000000,0.41619318181818181818,0.50574712643678160920,FALSE
171,9,2,9,2,17,,7,0.222222,0.000000,0.000000,0.000000,0.000000,0.000000,0.333333,0.444444,0.66670000000000000000,0.55492424242424242424,0.76470588235294117647,FALSE
172,4,1,4,1,7,,0,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.750000,0.000000,1.00000000000000000000,0.72727272727272727273,1.00000000000000000000,TRUE
173,15,4,15,3,502,0.694096,13,0.066667,0.000000,0.066667,0.066667,0.066667,0.066667,0.266667,0.400000,0.50000000000000000000,0.33784982174688057041,0.46812749003984063745,TRUE
174,11,3,11,3,11,,7,0.272727,0.000000,0.000000,0.000000,0.000000,0.000000,0.272727,0.454545,0.33330000000000000000,0.22916666666666666667,0.63636363636363636364,FALSE
175,25,10,25,10,140,0.286397,105,0.080000,0.160000,0.160000,0.000000,0.000000,0.000000,0.080000,0.520000,0.18180000000000000000,0.21511910549343704424,0.25714285714285714286,FALSE
176,7,3,7,3,13,,7,0.428571,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,0.428571,0.33330000000000000000,0.39259259259259259259,0.53846153846153846154,FALSE
177,6,1,6,1,13,,7,0.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.166667,0.666667,1.00000000000000000000,0.70738636363636363636,1.00000000000000000000,TRUE
178,12,2,12,4,19,0.629668,7,0.166667,0.000000,0.166667,0.000000,0.000000,0.000000,0.250000,0.416667,0.50000000000000000000,0.33854166666666666667,0.52631578947368421053,FALSE
179,7,2,7,2,15,0.566510,31,0.285714,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,0.571429,0.66670000000000000000,0.47159090909090909091,0.86666666666666666667,TRUE
180,7,1,6,2,15,,7,0.142857,0.000000,0.000000,0.142857,0.000000,0.000000,0.142857,0.571429,0.66670000000000000000,0.70738636363636363636,1.00000000000000000000,FALSE
181,6,1,6,1,13,,7,0.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.166667,0.666667,1.00000000000000000000,0.70738636363636363636,1.00000000000000000000,FALSE
182,4,1,4,1,7,,24,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.750000,0.000000,1.00000000000000000000,0.68750000000000000000,1.00000000000000000000,FALSE
183,13,3,13,3,75,0.665274,53,0.153846,0.076923,0.000000,0.000000,0.000000,0.000000,0.230769,0.538462,0.50000000000000000000,0.35369318181818181818,0.41333333333333333333,TRUE
184,6,1,6,1,13,,7,0.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.166667,0.666667,1.00000000000000000000,0.70738636363636363636,1.00000000000000000000,FALSE
