module,contributor,author,commentor,integrator,churn,entropy,p1,p2,p3,p4,p5,p6,p7,p8,top_iso,top_rso,top_tco
24,2,1,2,1,8,0.342951,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.59818181818181818182,1.00000000000000000000
25,2,1,2,1,7,0.373304,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.59818181818181818182,1.00000000000000000000
26,2,1,2,1,8,0.669592,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.59818181818181818182,1.00000000000000000000
27,2,1,2,1,18,0.195300,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.59818181818181818182,1.00000000000000000000
28,2,1,2,1,7,0.373304,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.59818181818181818182,1.00000000000000000000
29,2,1,2,1,9,0.772507,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.59818181818181818182,1.00000000000000000000
30,3,2,2,2,13,0.916964,0.333333,0.000000,0.333333,0.000000,0.000000,0.333333,0.000000,0.000000,0.75000000000000000000,0.73212121212121212121,0.84615384615384615385
33,5,3,3,3,412,0.904803,0.000000,0.200000,0.400000,0.000000,0.200000,0.000000,0.000000,0.200000,0.66670000000000000000,0.50000000000000000000,0.50728155339805825243
34,2,2,0,1,4,0.946395,0.000000,0.500000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.50000000000000000000
35,10,8,7,5,2709,0.697309,0.200000,0.000000,0.200000,0.100000,0.000000,0.100000,0.100000,0.300000,0.42860000000000000000,0.42666666666666666667,0.73458840900701365818
36,39,17,39,10,1883,0.709434,0.025641,0.000000,0.051282,0.000000,0.000000,0.000000,0.025641,0.897436,0.58750000000000000000,0.26488095238095238095,0.93574083908656399363
37,2,1,2,1,3,\N,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.56000000000000000000,1.00000000000000000000
38,8,4,8,3,52,0.820331,0.125000,0.000000,0.250000,0.000000,0.375000,0.000000,0.125000,0.125000,0.60000000000000000000,0.23809523809523809524,0.44230769230769230769
39,9,5,5,4,311,0.613486,0.000000,0.111111,0.222222,0.111111,0.000000,0.111111,0.333333,0.111111,0.84210000000000000000,0.37500000000000000000,0.84244372990353697749
41,6,4,6,2,284,0.752386,0.333333,0.000000,0.000000,0.000000,0.166667,0.000000,0.333333,0.166667,0.60000000000000000000,0.53571428571428571429,0.36619718309859154930
42,19,9,14,6,1778,0.707230,0.000000,0.000000,0.157895,0.157895,0.105263,0.157895,0.052632,0.368421,0.60000000000000000000,0.24545454545454545455,0.58267716535433070866
44,6,1,5,2,1,\N,0.000000,0.000000,0.166667,0.166667,0.166667,0.000000,0.166667,0.333333,0.66670000000000000000,0.45238095238095238095,1.00000000000000000000
45,2,1,2,1,6,0.918296,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.66666666666666666667,1.00000000000000000000
46,2,1,2,1,1,\N,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.56000000000000000000,1.00000000000000000000
48,47,31,41,13,2758,0.799941,0.042553,0.042553,0.021277,0.042553,0.021277,0.063830,0.000000,0.765957,0.23890000000000000000,0.27037037037037037037,0.22117476432197244380
50,4,3,3,2,649,0.983469,0.250000,0.000000,0.250000,0.000000,0.000000,0.000000,0.250000,0.250000,0.80000000000000000000,0.50000000000000000000,0.94761171032357473035
53,10,4,7,4,20,0.991159,0.100000,0.000000,0.100000,0.200000,0.200000,0.100000,0.300000,0.000000,0.40000000000000000000,0.33333333333333333333,0.30000000000000000000
54,15,6,10,6,1068,0.278334,0.066667,0.000000,0.133333,0.200000,0.066667,0.000000,0.133333,0.400000,0.50000000000000000000,0.50000000000000000000,0.74438202247191011236
59,22,13,16,6,2087,0.800319,0.000000,0.000000,0.090909,0.090909,0.045455,0.136364,0.090909,0.545455,0.68750000000000000000,0.19967320261437908497,0.23909918543363679923
61,30,21,25,11,1752,0.726881,0.100000,0.000000,0.033333,0.000000,0.000000,0.033333,0.066667,0.766667,0.39760000000000000000,0.23423158038542653927,0.49657534246575342466
62,1,1,0,1,2,\N,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,1.00000000000000000000
65,15,7,10,5,189,0.539288,0.000000,0.000000,0.200000,0.133333,0.133333,0.266667,0.066667,0.200000,0.25000000000000000000,0.21428571428571428571,0.23809523809523809524
69,12,7,9,3,197,0.475634,0.000000,0.000000,0.166667,0.083333,0.083333,0.166667,0.250000,0.250000,0.44440000000000000000,0.20178571428571428571,0.45685279187817258883
89,27,15,21,6,724,0.678920,0.000000,0.000000,0.111111,0.111111,0.000000,0.222222,0.111111,0.444444,0.38890000000000000000,0.18523997370151216305,0.23756906077348066298
90,43,24,36,9,4239,0.570006,0.000000,0.000000,0.046512,0.069767,0.000000,0.116279,0.069767,0.697674,0.33330000000000000000,0.15573489010989010989,0.27813163481953290870
91,28,16,18,8,2991,0.430296,0.000000,0.000000,0.071429,0.107143,0.035714,0.071429,0.107143,0.607143,0.28000000000000000000,0.25000000000000000000,0.36609829488465396189
92,2,1,2,1,18,0.716086,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,1.00000000000000000000,0.59818181818181818182,1.00000000000000000000
93,16,6,12,6,156,0.561656,0.000000,0.000000,0.187500,0.187500,0.187500,0.000000,0.375000,0.062500,0.16670000000000000000,0.20000000000000000000,0.32051282051282051282
96,53,21,45,9,2213,0.637424,0.037736,0.000000,0.018868,0.037736,0.000000,0.094340,0.000000,0.811321,0.42550000000000000000,0.35502958579881656805,0.41979213737008585630
97,25,16,20,9,297,0.566223,0.040000,0.000000,0.080000,0.120000,0.040000,0.000000,0.160000,0.560000,0.34620000000000000000,0.16493055555555555556,0.63299663299663299663
98,12,7,11,3,2377,0.650951,0.083333,0.000000,0.166667,0.000000,0.083333,0.000000,0.250000,0.416667,0.55560000000000000000,0.28980263157894736842,0.80647875473285654186
99,2,1,1,1,58,\N,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,1.00000000000000000000,1.00000000000000000000,1.00000000000000000000
101,23,9,17,6,221,0.839374,0.000000,0.043478,0.130435,0.086957,0.000000,0.043478,0.260870,0.434783,0.36360000000000000000,0.25192307692307692308,0.66063348416289592760
102,13,6,9,4,83,0.873077,0.000000,0.076923,0.153846,0.076923,0.000000,0.000000,0.461538,0.230769,0.42860000000000000000,0.25000000000000000000,0.83132530120481927711
103,2,1,0,2,19,\N,0.000000,0.500000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.66670000000000000000,0.00000000000000000000,1.00000000000000000000
104,46,28,35,11,828,0.798459,0.043478,0.000000,0.000000,0.043478,0.000000,0.043478,0.043478,0.826087,0.36070000000000000000,0.28905677655677655678,0.34782608695652173913
105,39,21,30,9,427,0.638317,0.051282,0.000000,0.025641,0.051282,0.000000,0.102564,0.076923,0.692308,0.40630000000000000000,0.22299679487179487179,0.22248243559718969555
106,6,3,4,3,92,0.713147,0.166667,0.166667,0.166667,0.000000,0.000000,0.000000,0.333333,0.166667,0.40000000000000000000,0.27083333333333333333,0.50000000000000000000
107,12,4,8,6,356,0.675787,0.000000,0.083333,0.166667,0.250000,0.000000,0.000000,0.416667,0.083333,0.35710000000000000000,0.25000000000000000000,0.92134831460674157303
108,1,0,0,1,0,\N,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000
109,1,0,0,1,0,\N,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000
110,29,15,27,9,1531,0.701913,0.034483,0.034483,0.000000,0.034483,0.034483,0.137931,0.034483,0.689655,0.47730000000000000000,0.39383261665870361523,0.38798171129980404964
114,19,8,14,7,103,0.427659,0.000000,0.052632,0.052632,0.263158,0.157895,0.157895,0.210526,0.105263,0.33330000000000000000,0.17857142857142857143,0.20388349514563106796
115,12,5,8,4,15,\N,0.083333,0.000000,0.083333,0.166667,0.166667,0.166667,0.333333,0.000000,0.40000000000000000000,0.31250000000000000000,0.20000000000000000000
117,3,0,2,1,0,\N,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.666667,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000
119,5,1,4,2,2,0.000000,0.000000,0.000000,0.200000,0.200000,0.200000,0.000000,0.200000,0.200000,0.50000000000000000000,0.41666666666666666667,1.00000000000000000000
120,3,0,2,1,0,\N,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.666667,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000
121,3,0,2,1,0,\N,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.666667,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000
122,3,0,2,1,0,\N,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.666667,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000
123,3,0,2,1,0,\N,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.666667,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000
124,3,0,2,1,0,\N,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.666667,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000
125,3,0,2,1,0,\N,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.666667,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000
126,3,0,2,1,0,\N,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.666667,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000
127,3,0,2,1,0,\N,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.666667,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000
128,8,5,7,5,1384,0.402894,0.250000,0.000000,0.250000,0.125000,0.000000,0.000000,0.125000,0.250000,0.28570000000000000000,0.38988095238095238095,0.85838150289017341040
129,6,3,4,2,438,0.428359,0.000000,0.000000,0.166667,0.166667,0.166667,0.000000,0.333333,0.166667,0.50000000000000000000,0.34920634920634920635,0.98630136986301369863
136,3,0,2,1,0,\N,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.666667,0.000000,1.00000000000000000000,0.50000000000000000000,0.00000000000000000000
137,5,1,4,2,78,0.717245,0.000000,0.000000,0.200000,0.200000,0.200000,0.000000,0.200000,0.200000,0.50000000000000000000,0.41666666666666666667,1.00000000000000000000
