fadimounir,1,0.01170000000000000000,0.00110883657454793586,0.00800000000000000000
dagood,1,0.01760000000000000000,0.00759126577959740703,0.02675804002760524500
wateret,1,0.00000000000000000000,0.00008529512111907199,0.00050000000000000000
mmitche,1,0.00000000000000000000,0.00000000000000000000,0.01365202444614209320
lemmaa,1,0.00000000000000000000,0.00810303650631183896,0.01081790849673202614
eerhardt,1,0.00000000000000000000,0.00000000000000000000,0.00100000000000000000
alexperovich,1,0.00590000000000000000,0.00017059024223814398,0.00400000000000000000
briansull,1,0.00000000000000000000,0.00000000000000000000,0.01156273291925465839
redknightlois,1,0.00000000000000000000,0.00000000000000000000,0.00072727272727272727
mikedn,1,0.00000000000000000000,0.00000000000000000000,0.00136206110351117191
ramarag,1,0.04710000000000000000,0.00503241214602524736,0.03714322981366459627
tijoytom,1,0.01750000000000000000,0.00733538041624019106,0.00464000000000000000
swgillespie,1,0.04710000000000000000,0.00558683043329921528,0.04038730158730158730
jyoungyun,1,0.00000000000000000000,0.00140736949846468782,0.00788235294117647059
mellinoe,1,0.00590000000000000000,0.00017059024223814398,0.00400000000000000000
dnfclas,1,0.00000000000000000000,0.00000000000000000000,0.00032000000000000000
swaroop-sridhar,1,0.00590000000000000000,0.00034118048447628796,0.00640000000000000000
AndyAyersMS,1,0.00000000000000000000,0.00000000000000000000,0.00439572192513368984
myungjoo,1,0.00000000000000000000,0.00000000000000000000,0.00050000000000000000
jkotas,1,0.21760000000000000000,0.00063971340839303992,0.07776643539467068879
lt72,1,0.00000000000000000000,0.00000000000000000000,0.00044444444444444444
joshfree,1,0.01180000000000000000,0.00000000000000000000,0.00866666666666666667
ghost,1,0.00000000000000000000,0.00000000000000000000,0.00320000000000000000
BruceForstall,1,0.11110000000000000000,0.10371886728079153872,0.07272202049516471001
choikwa,1,0.00000000000000000000,0.00000000000000000000,0.00022857142857142857
russellhadley,1,0.00000000000000000000,0.00000000000000000000,0.00133333333333333333
RussKeldorph,1,0.04710000000000000000,0.72428352098259979529,0.09244084358381033573
sejongoh,1,0.01760000000000000000,0.00264414875469123166,0.02184615384615384615
mikem8361,1,0.00000000000000000000,0.00000000000000000000,0.00094117647058823529
yizhang82,1,0.01170000000000000000,0.00072500852951211191,0.00988235294117647059
vancem,1,0.00590000000000000000,0.00051177072671443193,0.00137142857142857143
stephentoub,1,0.00590000000000000000,0.00000000000000000000,0.00000000000000000000
rahku,1,0.01760000000000000000,0.00029853292391675196,0.01695893719806763285
kouvel,1,0.00000000000000000000,0.00000000000000000000,0.00373913043478260870
sergiy-k,1,0.03530000000000000000,0.00008529512111907199,0.02825805824216479044
dotnet-bot,1,0.00000000000000000000,0.00622654384169225520,0.00114285714285714286
benaadams,1,0.00000000000000000000,0.00000000000000000000,0.00033333333333333333
pgavlin,1,0.05290000000000000000,0.00635448652337086319,0.06274805547090088814
parjong,1,0.00000000000000000000,0.00008529512111907199,0.00457142857142857143
adityamandaleeka,1,0.08720000000000000000,0.01100307062436028659,0.04833079365079365079
kyulee1,1,0.00590000000000000000,0.00008529512111907199,0.00423529411764705882
erozenfeld,1,0.01180000000000000000,0.00063971340839303992,0.01245787545787545788
maririos,1,0.00000000000000000000,0.00000000000000000000,0.00371320754716981132
CarolEidt,1,0.01750000000000000000,0.00025588536335721597,0.03179532958232272986
adiaaida,1,0.01180000000000000000,0.00238826339133401569,0.04097142857142857143
Priya91,1,0.01180000000000000000,0.01765609007164790174,0.00787924528301886792
AlexGhiondea,1,0.00590000000000000000,0.00000000000000000000,0.00032000000000000000
hqueue,1,0.00000000000000000000,0.00038382804503582395,0.00057142857142857143
pkukol,1,0.00590000000000000000,0.00025588536335721597,0.00357894736842105263
cmckinsey,1,0.00000000000000000000,0.00000000000000000000,0.00066666666666666667
gkhanna79,1,0.05880000000000000000,0.05373592630501535312,0.05434791818614238148
